Row,z_1,z_2
0,0.5289757251519673,-1.3830866847668957
1,0.0697680832575073,-1.0095595339340757
2,0.541085533806732,-1.0904169579299727
3,,
4,0.0835724886747751,-0.7558699712324723
5,0.48384816454867174,-0.2320345372841646
6,0.67821329339325,-0.6540559750370305
7,0.541085533806732,-1.0904169579299727
